"asn_number","organization_name","organization_country","rir_registry","asn_type","is_known_hosting","is_known_vpn","first_seen","last_seen","unique_ip_count","total_session_count","enrichment","enrichment_updated_at","created_at","updated_at"
59607,"Telewizja Kablowa Hajnowka Kiedys Kiryluk Sp.J.","PL",NULL,NULL,False,False,"2025-11-06 19:03:31.988547+00","2025-11-06 19:03:31.988547+00",0,0,"{}",NULL,"2025-11-06 19:03:31.988547+00","2025-11-06 19:03:31.988547+00"
59637,"RamSvyazInvest LLC","RU",NULL,NULL,False,False,"2025-11-06 19:02:41.525546+00","2025-11-06 19:02:41.525546+00",0,0,"{}",NULL,"2025-11-06 19:02:41.525546+00","2025-11-06 19:02:41.525546+00"
59652,"Golfstream.net LLC","UA",NULL,NULL,False,False,"2025-11-06 19:00:45.764569+00","2025-11-06 19:00:45.770053+00",0,0,"{}",NULL,"2025-11-06 19:00:45.764569+00","2025-11-06 19:00:45.770053+00"
59665,"Ultra-Telecom LLC","RU",NULL,NULL,False,False,"2025-11-06 19:00:45.775277+00","2025-11-06 19:00:45.780735+00",0,0,"{}",NULL,"2025-11-06 19:00:45.775277+00","2025-11-06 19:00:45.780735+00"
59702,"Junet AB","SE",NULL,NULL,False,False,"2025-11-06 19:03:11.184121+00","2025-11-06 19:03:11.184121+00",0,0,"{}",NULL,"2025-11-06 19:03:11.184121+00","2025-11-06 19:03:11.184121+00"
59815,"Kompeatelecom Ltd.","RU",NULL,NULL,False,False,"2025-11-06 19:01:03.866073+00","2025-11-06 19:01:03.866073+00",0,0,"{}",NULL,"2025-11-06 19:01:03.866073+00","2025-11-06 19:01:03.866073+00"
59833,"JSC Sevastopol Telekom","UA",NULL,NULL,False,False,"2025-11-06 19:01:03.896807+00","2025-11-06 19:01:03.896807+00",0,0,"{}",NULL,"2025-11-06 19:01:03.896807+00","2025-11-06 19:01:03.896807+00"
59847,"WIRAC.NET d.o.o.","BA",NULL,NULL,False,False,"2025-11-06 18:59:29.216096+00","2025-11-06 18:59:29.216096+00",0,0,"{}",NULL,"2025-11-06 18:59:29.216096+00","2025-11-06 18:59:29.216096+00"
59953,"Purefibre Internet Ltd.","GB",NULL,NULL,False,False,"2025-11-06 19:03:29.254593+00","2025-11-06 19:03:29.254593+00",0,0,"{}",NULL,"2025-11-06 19:03:29.254593+00","2025-11-06 19:03:29.254593+00"
60068,"Datacamp Limited","JP",NULL,NULL,False,False,"2025-11-06 19:00:28.380688+00","2025-11-06 19:00:37.596953+00",0,0,"{}",NULL,"2025-11-06 19:00:28.380688+00","2025-11-06 19:00:37.596953+00"
60077,"Asre Dadeha Asiatech","IR",NULL,NULL,False,False,"2025-11-06 19:01:18.04646+00","2025-11-06 19:03:23.444397+00",0,0,"{}",NULL,"2025-11-06 19:01:18.04646+00","2025-11-06 19:03:23.444397+00"
60095,"JSC Ufanet","RU",NULL,NULL,False,False,"2025-11-06 19:01:03.695696+00","2025-11-06 19:01:03.695696+00",0,0,"{}",NULL,"2025-11-06 19:01:03.695696+00","2025-11-06 19:01:03.695696+00"
60098,"Filippov Aleksei Vladilenovich","RU",NULL,NULL,False,False,"2025-11-06 19:02:22.779841+00","2025-11-06 19:02:22.779841+00",0,0,"{}",NULL,"2025-11-06 19:02:22.779841+00","2025-11-06 19:02:22.779841+00"
60172,"YARNET LLC","RU",NULL,NULL,False,False,"2025-11-06 19:01:03.612349+00","2025-11-06 19:01:03.612349+00",0,0,"{}",NULL,"2025-11-06 19:01:03.612349+00","2025-11-06 19:01:03.612349+00"
60223,"Netiface Limited","US",NULL,NULL,False,False,"2025-11-06 19:01:02.029444+00","2025-11-06 19:01:56.350332+00",0,0,"{}",NULL,"2025-11-06 19:01:02.029444+00","2025-11-06 19:01:56.350332+00"
60246,"Consumer Internet Cooperative PG-19","RU",NULL,NULL,False,False,"2025-11-06 19:01:04.049276+00","2025-11-06 19:03:36.022854+00",0,0,"{}",NULL,"2025-11-06 19:01:04.049276+00","2025-11-06 19:03:36.022854+00"
60258,"Enginet LLC","AZ",NULL,NULL,False,False,"2025-11-06 19:03:17.323022+00","2025-11-06 19:03:17.323022+00",0,0,"{}",NULL,"2025-11-06 19:03:17.323022+00","2025-11-06 19:03:17.323022+00"
60404,"The Infrastructure Group B.V.","NL",NULL,NULL,False,False,"2025-11-06 19:02:42.713915+00","2025-11-06 19:02:42.736425+00",0,0,"{}",NULL,"2025-11-06 19:02:42.713915+00","2025-11-06 19:02:42.736425+00"
60405,"Radeon Service S.R.L.","MD",NULL,NULL,False,False,"2025-11-06 19:01:01.027134+00","2025-11-06 19:01:01.027134+00",0,0,"{}",NULL,"2025-11-06 19:01:01.027134+00","2025-11-06 19:01:01.027134+00"
60447,"I Net Bulgaria Eood","BG",NULL,NULL,False,False,"2025-11-06 19:01:04.114633+00","2025-11-06 19:03:36.314589+00",0,0,"{}",NULL,"2025-11-06 19:01:04.114633+00","2025-11-06 19:03:36.314589+00"
60470,"SkyNet Ltd.","RU",NULL,NULL,False,False,"2025-11-06 19:01:04.019116+00","2025-11-06 19:01:04.019116+00",0,0,"{}",NULL,"2025-11-06 19:01:04.019116+00","2025-11-06 19:01:04.019116+00"
60490,"MTS PJSC","RU",NULL,NULL,False,False,"2025-11-06 19:00:45.542702+00","2025-11-06 19:03:05.299908+00",0,0,"{}",NULL,"2025-11-06 19:00:45.542702+00","2025-11-06 19:03:05.299908+00"
60631,"Pars Parva System LLC","IR",NULL,NULL,False,False,"2025-11-06 19:01:00.983067+00","2025-11-06 19:01:20.074175+00",0,0,"{}",NULL,"2025-11-06 19:01:00.983067+00","2025-11-06 19:01:20.074175+00"
60673,"Activcom Kft.","HU",NULL,NULL,False,False,"2025-11-06 19:01:03.554539+00","2025-11-06 19:01:03.554539+00",0,0,"{}",NULL,"2025-11-06 19:01:03.554539+00","2025-11-06 19:01:03.554539+00"
60729,"Stiftung Erneuerbare Freiheit","DE",NULL,NULL,False,False,"2025-11-06 19:01:02.040096+00","2025-11-06 19:01:02.160664+00",0,0,"{}",NULL,"2025-11-06 19:01:02.040096+00","2025-11-06 19:01:02.160664+00"
60754,"Dianet Ltd.","UA",NULL,NULL,False,False,"2025-11-06 19:01:44.857136+00","2025-11-06 19:01:44.857136+00",0,0,"{}",NULL,"2025-11-06 19:01:44.857136+00","2025-11-06 19:01:44.857136+00"
60757,"Optinet LLP","KZ",NULL,NULL,False,False,"2025-11-06 19:01:01.976076+00","2025-11-06 19:01:01.976076+00",0,0,"{}",NULL,"2025-11-06 19:01:01.976076+00","2025-11-06 19:01:01.976076+00"
60781,"LeaseWeb Netherlands B.V.","NL",NULL,NULL,False,False,"2025-11-06 19:03:21.354128+00","2025-11-06 19:03:21.354128+00",0,0,"{}",NULL,"2025-11-06 19:03:21.354128+00","2025-11-06 19:03:21.354128+00"
60840,"OJSC Telecom-Service","RU",NULL,NULL,False,False,"2025-11-06 19:01:02.612027+00","2025-11-06 19:01:02.612027+00",0,0,"{}",NULL,"2025-11-06 19:01:02.612027+00","2025-11-06 19:01:02.612027+00"
60860,"TVCOM Ltd.","UA",NULL,NULL,False,False,"2025-11-06 19:01:03.578145+00","2025-11-06 19:01:03.578145+00",0,0,"{}",NULL,"2025-11-06 19:01:03.578145+00","2025-11-06 19:01:03.578145+00"
60904,"ATC Telecom LTD.","RU",NULL,NULL,False,False,"2025-11-06 19:00:30.106276+00","2025-11-06 19:00:30.106276+00",0,0,"{}",NULL,"2025-11-06 19:00:30.106276+00","2025-11-06 19:00:30.106276+00"
60966,"Nikem Net Ltd.","BG",NULL,NULL,False,False,"2025-11-06 19:03:08.107657+00","2025-11-06 19:03:08.107657+00",0,0,"{}",NULL,"2025-11-06 19:03:08.107657+00","2025-11-06 19:03:08.107657+00"
60976,"Parsan Lin Co. PJS","IR",NULL,NULL,False,False,"2025-11-06 18:59:28.677102+00","2025-11-06 18:59:28.677102+00",0,0,"{}",NULL,"2025-11-06 18:59:28.677102+00","2025-11-06 18:59:28.677102+00"
61002,"Smart Solutions & Soft SRL","RO",NULL,NULL,False,False,"2025-11-06 19:03:10.023642+00","2025-11-06 19:03:10.023642+00",0,0,"{}",NULL,"2025-11-06 19:03:10.023642+00","2025-11-06 19:03:10.023642+00"
61106,"PS Cloud Services LLC","UZ",NULL,NULL,False,False,"2025-11-06 19:03:10.354855+00","2025-11-06 19:03:10.360092+00",0,0,"{}",NULL,"2025-11-06 19:03:10.354855+00","2025-11-06 19:03:10.360092+00"
61112,"AKILE LTD","HK","afrinic",NULL,False,False,"2025-11-06 19:00:15.460915+00","2025-11-06 19:03:21.33697+00",0,0,"{}",NULL,"2025-11-06 19:00:15.460915+00","2025-11-06 19:03:21.33697+00"
61154,"IDHosting Sp. z o. o.","PL",NULL,NULL,False,False,"2025-11-06 19:01:17.802064+00","2025-11-06 19:01:17.802064+00",0,0,"{}",NULL,"2025-11-06 19:01:17.802064+00","2025-11-06 19:01:17.802064+00"
61173,"Green Web Samaneh Novin PJSC","IR",NULL,NULL,False,False,"2025-11-06 19:01:00.553922+00","2025-11-06 19:03:23.567027+00",0,0,"{}",NULL,"2025-11-06 19:01:00.553922+00","2025-11-06 19:03:23.567027+00"
61203,"Fidro Sp. z o.o.","PL",NULL,NULL,False,False,"2025-11-06 19:01:03.36514+00","2025-11-06 19:01:03.36514+00",0,0,"{}",NULL,"2025-11-06 19:01:03.36514+00","2025-11-06 19:01:03.36514+00"
61307,"AS STV","EE",NULL,NULL,False,False,"2025-11-06 19:01:04.10774+00","2025-11-06 19:03:23.440432+00",0,0,"{}",NULL,"2025-11-06 19:01:04.10774+00","2025-11-06 19:03:23.440432+00"
61512,"GIG@NET SOCIEDAD ANONIMA","PY",NULL,NULL,False,False,"2025-11-06 19:02:16.297211+00","2025-11-06 19:02:16.764101+00",0,0,"{}",NULL,"2025-11-06 19:02:16.297211+00","2025-11-06 19:02:16.764101+00"
61568,"ALOO TELECOM - FSF TECNOLOGIA SA","BR",NULL,NULL,False,False,"2025-11-06 19:01:12.761128+00","2025-11-06 19:01:12.761128+00",0,0,"{}",NULL,"2025-11-06 19:01:12.761128+00","2025-11-06 19:01:12.761128+00"
61592,"FORTLINK INTERNET CORPORATIVA","BR",NULL,NULL,False,False,"2025-11-06 19:02:17.703938+00","2025-11-06 19:02:17.708715+00",0,0,"{}",NULL,"2025-11-06 19:02:17.703938+00","2025-11-06 19:02:17.708715+00"
61603,"Goias Telecomunicacoes SA. - GOIAS TELECOM","BR",NULL,NULL,False,False,"2025-11-06 19:01:12.061916+00","2025-11-06 19:01:12.061916+00",0,0,"{}",NULL,"2025-11-06 19:01:12.061916+00","2025-11-06 19:01:12.061916+00"
61663,"INFOLINE BANDA LARGA","BR",NULL,NULL,False,False,"2025-11-06 19:00:08.313921+00","2025-11-06 19:00:08.334876+00",0,0,"{}",NULL,"2025-11-06 19:00:08.313921+00","2025-11-06 19:00:08.334876+00"
61681,"MEGANET TELECOM","BR",NULL,NULL,False,False,"2025-11-06 19:00:08.353222+00","2025-11-06 19:00:08.353222+00",0,0,"{}",NULL,"2025-11-06 19:00:08.353222+00","2025-11-06 19:00:08.353222+00"
61684,"Provedor de Internet","BR",NULL,NULL,False,False,"2025-11-06 19:00:08.35733+00","2025-11-06 19:00:08.35733+00",0,0,"{}",NULL,"2025-11-06 19:00:08.35733+00","2025-11-06 19:00:08.35733+00"
61741,"FG INTERLIGA LTDA","BR",NULL,NULL,False,False,"2025-11-06 19:00:08.467159+00","2025-11-06 19:00:08.467159+00",0,0,"{}",NULL,"2025-11-06 19:00:08.467159+00","2025-11-06 19:00:08.467159+00"
61784,"AltaNet Telecom e Inf. LTDA-ME","BR",NULL,NULL,False,False,"2025-11-06 19:01:30.918017+00","2025-11-06 19:01:30.918017+00",0,0,"{}",NULL,"2025-11-06 19:01:30.918017+00","2025-11-06 19:01:30.918017+00"
61800,"VIGORA TELECOM","BR",NULL,NULL,False,False,"2025-11-06 19:01:28.47392+00","2025-11-06 19:01:28.47392+00",0,0,"{}",NULL,"2025-11-06 19:01:28.47392+00","2025-11-06 19:01:28.47392+00"
61824,"Top Servicos de Telecomunicacoes Ltda","BR",NULL,NULL,False,False,"2025-11-06 19:01:28.462533+00","2025-11-06 19:01:28.468406+00",0,0,"{}",NULL,"2025-11-06 19:01:28.462533+00","2025-11-06 19:01:28.468406+00"
61832,"DB3 SERVICOS DE TELECOMUNICACOES S.A","BR",NULL,NULL,False,False,"2025-11-06 19:01:28.503733+00","2025-11-06 19:01:28.503733+00",0,0,"{}",NULL,"2025-11-06 19:01:28.503733+00","2025-11-06 19:01:28.503733+00"
61923,"SUNWAY TELECOM LTDA","BR",NULL,NULL,False,False,"2025-11-06 19:01:27.892706+00","2025-11-06 19:01:27.898114+00",0,0,"{}",NULL,"2025-11-06 19:01:27.892706+00","2025-11-06 19:01:27.898114+00"
61949,"FACILITI TELECOM","BR",NULL,NULL,False,False,"2025-11-06 19:01:27.289933+00","2025-11-06 19:01:27.289933+00",0,0,"{}",NULL,"2025-11-06 19:01:27.289933+00","2025-11-06 19:01:27.289933+00"
62006,"Unecha Television Network Ltd.","RU",NULL,NULL,False,False,"2025-11-06 19:03:33.707089+00","2025-11-06 19:03:33.707089+00",0,0,"{}",NULL,"2025-11-06 19:03:33.707089+00","2025-11-06 19:03:33.707089+00"
62013,"Societatea Comerciala Click-COM SRL","MD",NULL,NULL,False,False,"2025-11-06 19:01:01.187811+00","2025-11-06 19:01:01.187811+00",0,0,"{}",NULL,"2025-11-06 19:01:01.187811+00","2025-11-06 19:01:01.187811+00"
62015,"BIN BG Ltd.","BG",NULL,NULL,False,False,"2025-11-06 19:03:07.770618+00","2025-11-06 19:03:34.101141+00",0,0,"{}",NULL,"2025-11-06 19:03:07.770618+00","2025-11-06 19:03:34.101141+00"
62040,"Innovative Telecommunications LLC","RU",NULL,NULL,False,False,"2025-11-06 19:01:03.732388+00","2025-11-06 19:01:03.732388+00",0,0,"{}",NULL,"2025-11-06 19:01:03.732388+00","2025-11-06 19:01:03.732388+00"
62048,"Avini cultural and Art Institute","IR",NULL,NULL,False,False,"2025-11-06 19:03:34.589968+00","2025-11-06 19:03:34.589968+00",0,0,"{}",NULL,"2025-11-06 19:03:34.589968+00","2025-11-06 19:03:34.589968+00"
62068,"SpectraIP B.V.","NL",NULL,NULL,False,False,"2025-11-06 19:02:41.580814+00","2025-11-06 19:02:41.580814+00",0,0,"{}",NULL,"2025-11-06 19:02:41.580814+00","2025-11-06 19:02:41.580814+00"
62240,"Clouvider Limited","GB",NULL,NULL,False,False,"2025-11-06 19:01:02.819229+00","2025-11-06 19:02:15.701451+00",0,0,"{}",NULL,"2025-11-06 19:01:02.819229+00","2025-11-06 19:02:15.701451+00"
62241,"Forest Net LTD","RU",NULL,NULL,False,False,"2025-11-06 19:01:02.797141+00","2025-11-06 19:01:02.797141+00",0,0,"{}",NULL,"2025-11-06 19:01:02.797141+00","2025-11-06 19:01:02.797141+00"
62259,"Intelesi LLC","UA",NULL,NULL,False,False,"2025-11-06 19:01:03.657376+00","2025-11-06 19:01:03.657376+00",0,0,"{}",NULL,"2025-11-06 19:01:03.657376+00","2025-11-06 19:01:03.657376+00"
62300,"Address Limited","RU",NULL,NULL,False,False,"2025-11-06 19:01:03.681223+00","2025-11-06 19:01:03.681223+00",0,0,"{}",NULL,"2025-11-06 19:01:03.681223+00","2025-11-06 19:01:03.681223+00"
62327,"Yuriichuk Vatalii","UA",NULL,NULL,False,False,"2025-11-06 19:03:33.711536+00","2025-11-06 19:03:33.711536+00",0,0,"{}",NULL,"2025-11-06 19:03:33.711536+00","2025-11-06 19:03:33.711536+00"
62386,"Bulgarian Telecommunication Group EOOD","BG",NULL,NULL,False,False,"2025-11-06 19:03:28.164579+00","2025-11-06 19:03:28.164579+00",0,0,"{}",NULL,"2025-11-06 19:03:28.164579+00","2025-11-06 19:03:28.164579+00"
62429,"C.S.T. Ltd.","RU",NULL,NULL,False,False,"2025-11-06 19:03:09.891053+00","2025-11-06 19:03:09.891053+00",0,0,"{}",NULL,"2025-11-06 19:03:09.891053+00","2025-11-06 19:03:09.891053+00"
62442,"Dade Samane Fanava Company (PJS)","IR",NULL,NULL,False,False,"2025-11-06 19:03:06.757433+00","2025-11-06 19:03:06.757433+00",0,0,"{}",NULL,"2025-11-06 19:03:06.757433+00","2025-11-06 19:03:06.757433+00"
62468,"HKCLOUDX","HK",NULL,NULL,False,False,"2025-11-06 18:59:20.250612+00","2025-11-06 19:02:17.346316+00",0,0,"{}",NULL,"2025-11-06 18:59:20.250612+00","2025-11-06 19:02:17.346316+00"
62610,"ZEN-DPS","HK",NULL,NULL,False,False,"2025-11-06 18:59:20.548368+00","2025-11-06 18:59:26.686393+00",0,0,"{}",NULL,"2025-11-06 18:59:20.548368+00","2025-11-06 18:59:26.686393+00"
62633,"SERVERDIME-SERVERCHEAP-HOSTRUSH","US",NULL,NULL,False,False,"2025-11-06 19:01:39.173949+00","2025-11-06 19:01:39.188524+00",0,0,"{}",NULL,"2025-11-06 19:01:39.173949+00","2025-11-06 19:01:39.188524+00"
62904,"AS62904","US",NULL,NULL,False,False,"2025-11-06 18:59:22.787861+00","2025-11-06 19:02:39.438185+00",0,0,"{}",NULL,"2025-11-06 18:59:22.787861+00","2025-11-06 19:02:39.438185+00"
62943,"AS62943-BLUEBIRD-NETWORK","US",NULL,NULL,False,False,"2025-11-06 19:03:01.258966+00","2025-11-06 19:03:01.264+00",0,0,"{}",NULL,"2025-11-06 19:03:01.258966+00","2025-11-06 19:03:01.264+00"
63023,"AS-GLOBALTELEHOST","US",NULL,NULL,False,False,"2025-11-06 19:00:37.612423+00","2025-11-06 19:03:38.523705+00",0,0,"{}",NULL,"2025-11-06 19:00:37.612423+00","2025-11-06 19:03:38.523705+00"
63139,"BEDGE-CO-LIMITED","KH",NULL,NULL,False,False,"2025-11-06 19:00:27.039036+00","2025-11-06 19:00:27.039036+00",0,0,"{}",NULL,"2025-11-06 19:00:27.039036+00","2025-11-06 19:00:27.039036+00"
63152,"CASCADE-COMMUNICATIONS-01","US",NULL,NULL,False,False,"2025-11-06 19:01:39.445631+00","2025-11-06 19:01:39.451614+00",0,0,"{}",NULL,"2025-11-06 19:01:39.445631+00","2025-11-06 19:01:39.451614+00"
63199,"CDSC-AS1","US",NULL,NULL,False,False,"2025-11-06 19:00:21.352331+00","2025-11-06 19:00:33.765148+00",0,0,"{}",NULL,"2025-11-06 19:00:21.352331+00","2025-11-06 19:00:33.765148+00"
63383,"SINGLE-DIGITS","US",NULL,NULL,False,False,"2025-11-06 19:03:04.791487+00","2025-11-06 19:03:04.791487+00",0,0,"{}",NULL,"2025-11-06 19:03:04.791487+00","2025-11-06 19:03:04.791487+00"
63473,"HOSTHATCH","US",NULL,NULL,False,False,"2025-11-06 18:59:28.563848+00","2025-11-06 18:59:28.563848+00",0,0,"{}",NULL,"2025-11-06 18:59:28.563848+00","2025-11-06 18:59:28.563848+00"
63526,"Systems Solutions & development Technologies Limited","BD",NULL,NULL,False,False,"2025-11-06 15:54:07.802414+00","2025-11-06 19:02:17.969289+00",0,0,"{}",NULL,"2025-11-06 15:54:07.802414+00","2025-11-06 19:02:17.969289+00"
63731,"TIEN PHAT TECHNOLOGY CORPORATION","VN",NULL,NULL,False,False,"2025-11-06 19:02:53.933435+00","2025-11-06 19:02:53.933435+00",0,0,"{}",NULL,"2025-11-06 19:02:53.933435+00","2025-11-06 19:02:53.933435+00"
63737,"VIETSERVER SERVICES TECHNOLOGY COMPANY LIMITED","VN",NULL,NULL,False,False,"2025-11-06 15:54:10.667942+00","2025-11-06 15:54:10.667942+00",0,0,"{}",NULL,"2025-11-06 15:54:10.667942+00","2025-11-06 15:54:10.667942+00"
63760,"AZDIGI Corporation","VN",NULL,NULL,False,False,"2025-11-06 15:54:07.766971+00","2025-11-06 19:02:18.033159+00",0,0,"{}",NULL,"2025-11-06 15:54:07.766971+00","2025-11-06 19:02:18.033159+00"
63835,"No.293,Wanbao Avenue","CN",NULL,NULL,False,False,"2025-11-06 18:59:34.281104+00","2025-11-06 19:01:49.233079+00",0,0,"{}",NULL,"2025-11-06 18:59:34.281104+00","2025-11-06 19:01:49.233079+00"
63838,"Hengyang","CN",NULL,NULL,False,False,"2025-11-06 19:00:45.365156+00","2025-11-06 19:00:45.365156+00",0,0,"{}",NULL,"2025-11-06 19:00:45.365156+00","2025-11-06 19:00:45.365156+00"
63859,"PT. Eka Mas Republik","ID",NULL,NULL,False,False,"2025-11-06 15:54:08.044935+00","2025-11-06 19:03:00.934877+00",0,0,"{}",NULL,"2025-11-06 15:54:08.044935+00","2025-11-06 19:03:00.934877+00"
63885,"PT Inovasi Tjaraka Buana","ID",NULL,NULL,False,False,"2025-11-06 18:59:17.546693+00","2025-11-06 18:59:17.546693+00",0,0,"{}",NULL,"2025-11-06 18:59:17.546693+00","2025-11-06 18:59:17.546693+00"
63888,"DATAWING LIMITED","HK",NULL,NULL,False,False,"2025-11-06 19:00:28.991294+00","2025-11-06 19:00:28.991294+00",0,0,"{}",NULL,"2025-11-06 19:00:28.991294+00","2025-11-06 19:00:28.991294+00"
63940,"dragonhispeed","TH",NULL,NULL,False,False,"2025-11-06 19:01:59.183908+00","2025-11-06 19:01:59.183908+00",0,0,"{}",NULL,"2025-11-06 19:01:59.183908+00","2025-11-06 19:01:59.183908+00"
63949,"Akamai Connected Cloud","JP",NULL,NULL,False,False,"2025-11-06 18:59:19.869568+00","2025-11-06 19:03:38.28195+00",0,0,"{}",NULL,"2025-11-06 18:59:19.869568+00","2025-11-06 19:03:38.28195+00"
63961,"Bangladesh Research and Education Network BdREN","BD",NULL,NULL,False,False,"2025-11-06 19:00:33.544724+00","2025-11-06 19:00:33.544724+00",0,0,"{}",NULL,"2025-11-06 19:00:33.544724+00","2025-11-06 19:00:33.544724+00"
63962,"iTools JSC","MN",NULL,NULL,False,False,"2025-11-06 18:59:20.573383+00","2025-11-06 18:59:20.573383+00",0,0,"{}",NULL,"2025-11-06 18:59:20.573383+00","2025-11-06 18:59:20.573383+00"
63996,"Mazeda Networks Limited","BD",NULL,NULL,False,False,"2025-11-06 19:02:15.04873+00","2025-11-06 19:02:15.04873+00",0,0,"{}",NULL,"2025-11-06 19:02:15.04873+00","2025-11-06 19:02:15.04873+00"
64026,"Pemerintah Kabupaten Cirebon","ID",NULL,NULL,False,False,"2025-11-06 18:59:18.240475+00","2025-11-06 18:59:18.240475+00",0,0,"{}",NULL,"2025-11-06 18:59:18.240475+00","2025-11-06 18:59:18.240475+00"
64043,"S.M. ZAKIR HOSSAIN ta EUROtelbd Online Ltd.","BD",NULL,NULL,False,False,"2025-11-06 19:02:46.48163+00","2025-11-06 19:02:46.48163+00",0,0,"{}",NULL,"2025-11-06 19:02:46.48163+00","2025-11-06 19:02:46.48163+00"
64095,"Blue Reach Services Limited","NZ",NULL,NULL,False,False,"2025-11-06 18:59:18.251765+00","2025-11-06 19:00:12.530635+00",0,0,"{}",NULL,"2025-11-06 18:59:18.251765+00","2025-11-06 19:00:12.530635+00"
64123,"GRUPO IN S.A.S","AR",NULL,NULL,False,False,"2025-11-06 19:00:07.752239+00","2025-11-06 19:00:07.752239+00",0,0,"{}",NULL,"2025-11-06 19:00:07.752239+00","2025-11-06 19:00:07.752239+00"
64316,"Universitas Islam Negeri Raden Fatah Palembang","ID",NULL,NULL,False,False,"2025-11-06 18:59:22.198831+00","2025-11-06 18:59:22.198831+00",0,0,"{}",NULL,"2025-11-06 18:59:22.198831+00","2025-11-06 18:59:22.198831+00"
64410,"Belicom.net LLC","UA",NULL,NULL,False,False,"2025-11-06 19:00:45.578937+00","2025-11-06 19:00:45.583899+00",0,0,"{}",NULL,"2025-11-06 19:00:45.578937+00","2025-11-06 19:00:45.583899+00"
64429,"DDS Service LLC","RU",NULL,NULL,False,False,"2025-11-06 18:59:28.327595+00","2025-11-06 18:59:28.327595+00",0,0,"{}",NULL,"2025-11-06 18:59:28.327595+00","2025-11-06 18:59:28.327595+00"
131090,"CAT TELECOM Public Company Ltd,CAT","TH",NULL,NULL,False,False,"2025-11-06 18:59:30.234901+00","2025-11-06 19:02:55.375463+00",0,0,"{}",NULL,"2025-11-06 18:59:30.234901+00","2025-11-06 19:02:55.375463+00"
131111,"PT Mora Telematika Indonesia","ID",NULL,NULL,False,False,"2025-11-06 15:54:10.068001+00","2025-11-06 19:01:59.378437+00",0,0,"{}",NULL,"2025-11-06 15:54:10.068001+00","2025-11-06 19:01:59.378437+00"
131178,"EZECOM CO., LTD.","KH",NULL,NULL,False,False,"2025-11-06 19:02:17.329177+00","2025-11-06 19:02:17.3345+00",0,0,"{}",NULL,"2025-11-06 19:02:17.329177+00","2025-11-06 19:02:17.3345+00"
131210,"27134 lakshmi building adipampa road v.v.mohalla","IN",NULL,NULL,False,False,"2025-11-06 19:00:22.19739+00","2025-11-06 19:00:22.203064+00",0,0,"{}",NULL,"2025-11-06 19:00:22.19739+00","2025-11-06 19:00:22.203064+00"
131215,"116 MADHAV DARSHAN","IN",NULL,NULL,False,False,"2025-11-06 18:59:17.798387+00","2025-11-06 19:00:22.051198+00",0,0,"{}",NULL,"2025-11-06 18:59:17.798387+00","2025-11-06 19:00:22.051198+00"
131269,"Atria Convergence Technologies Ltd.","IN",NULL,NULL,False,False,"2025-11-06 18:59:26.24492+00","2025-11-06 19:02:37.624172+00",0,0,"{}",NULL,"2025-11-06 18:59:26.24492+00","2025-11-06 19:02:37.624172+00"
131353,"NhanHoa Software company","VN",NULL,NULL,False,False,"2025-11-06 15:54:07.342966+00","2025-11-06 18:59:16.068108+00",0,0,"{}",NULL,"2025-11-06 15:54:07.342966+00","2025-11-06 18:59:16.068108+00"
131366,"Lanit Technology and Communication Joint Stock Company","VN",NULL,NULL,False,False,"2025-11-06 15:54:10.458972+00","2025-11-06 18:59:15.773088+00",0,0,"{}",NULL,"2025-11-06 15:54:10.458972+00","2025-11-06 18:59:15.773088+00"
131378,"Cloud Viet Technology Company Limited","VN",NULL,NULL,False,False,"2025-11-06 19:00:31.263739+00","2025-11-06 19:00:31.285618+00",0,0,"{}",NULL,"2025-11-06 19:00:31.263739+00","2025-11-06 19:00:31.285618+00"
131386,"Long Van System Solution JSC","VN",NULL,NULL,False,False,"2025-11-06 18:59:17.68466+00","2025-11-06 19:02:15.043333+00",0,0,"{}",NULL,"2025-11-06 18:59:17.68466+00","2025-11-06 19:02:15.043333+00"
